"03/05/2016","17:49:50","MaudyAyunda","yuk vote maudy ayunda sebagai best female singer dengan tweet melalui twitter dengan format: ‪#‎ica_3‬ (spasi) ‪#‎fs_maudyayunda‬"
"26/04/2016","15:00:50","MaudyAyunda","sekarang cd maudy ayunda bisa kamu peroleh di seluruh outlet gramedia book store , yuk beli sebelum kehabisan!"
"18/04/2016","15:35:22","MaudyAyunda","‪#‎maudythrowback‬ : panggil aku. . . maudy ayunda ada yang kangen pada masa ini? panggil aku adalah album musik utama karya maudy ayunda. dirilis pada tahun 2011 yang berisi 10 buah lagu dengan lagu tiba-tiba cinta datang sebagai lagu utama album ini."
"11/04/2016","17:41:18","MaudyAyunda","‪#‎maudymusic‬ perahu kertas (ost perahu kertas) perahu kertas adalah judul yang juga digunakan untuk novel dan film karya dewi lestari yang disutradarai oleh hanung bramantyo.  mengisahkan tentang perjalanan cinta seorang pelukis dan penulis yang penuh lika - liku. selain didapuk menjadi pemeran utama, maudy ayunda juga didapuk menjadi pelantun lagu perahu kertas yang menjadi original soundtrack film yang diangkat dari novel best seller ini.... ajakin temen kamu yang ngalamin cerita kayak lagu ini buat nonton video ini. jangan lupa posting url video ini di akun facebook dan twitter kamu ya. subscribe biar gak ketinggalan video klip terbaru dari trinity optima production. https://youtu.be/mar13pqouhc"
"08/04/2016","16:01:28","MaudyAyunda","‪#‎maudyvideo‬ maudy ayunda - jakarta ramai | official video clip ‪#‎jakartaramai‬ ‪#‎maudyayunda‬ https://youtu.be/wt1e20v7eym"
"06/04/2016","18:15:58","MaudyAyunda","as long as you feel worth it, you can achieve many great things."
"06/04/2016","16:00:01","MaudyAyunda","‪#‎maudyfilm‬ ada yang sudah pernah tonton film untuk rena? film ini adalah film pertama serta awal debut maudy ayunda di dunia hiburan tanah air.  film ini menceritakan tentang seorang anak berusia 11 tahun. rena (diperankan oleh maudy ayunda), yang sejak kecil tinggal di rumah matahari, sebuah panti asuhan yang damai dan penuh tawa. di panti yang menaungi kurang lebih 30 anak itu, rena memiliki adik-adik yang sangat ia lindungi, dan ia sering membuat ulah setiap datang ...kunjungan calon orang tua yang ingin mengadopsi mereka. menjelang bulan suci ramadhan, datang seorang tamu misterius bernama yudha (surya saputra) ke rumah matahari. hal ini membuat rena sangat khawatir karena ia menduga oom yudha datang untuk mengambil salah satu adik-adiknya. rena pun mengajak adik-adiknya untuk bersikap hati-hati terhadap oom yudha. tapi yudha tetap datang di setiap akhir minggu dan pelan-pelan terjalin keakraban di antara mereka. suasana di rumah matahari mulai berubah. rena tiba-tiba merasa sangat dekat dengan oom yudha, tanpa ia bisa menyadari apa sebabnya."
"04/04/2016","14:51:59","MaudyAyunda","maudy ayunda as the new brand ambassador of loreal paris loréal paris"
"02/04/2016","12:15:00","MaudyAyunda","maudy ayunda jadi ambassador l`oreal tepat pada acara press conference lalu, loreal paris indonesia mengumumkan brand ambassador terbarunya, maudy ayunda. wanita pelantun lagu perahu kertas ini didapuk menjadi brand ambassador loreal termuda menemani para perempuan lain seperti dian sastrowardoyo, blake lively, eva longoria, barbara palvin dan karlie kloss. baca selengkapnya di http://www.trinityproduction.com/maudy-ayunda-jadi-ambassa…/"
"01/04/2016","12:30:01","MaudyAyunda","tepat pada tanggal 1 april tahun lalu, maudy ayunda sedang melakukan launching album moments di kfc tugu tani jakarta.  siapa yang waktu itu datang mendukung maudy ayunda? ‪#‎throwbackmaudymoments‬"
"31/03/2016","18:42:44","MaudyAyunda","[31.03.16] maudy ayunda &#064", press conference  sebagai brand ambassador loreal"
"18/03/2016","15:56:46","MaudyAyunda","maudy ayunda &#064", herworld magazine. maret 2016"
"18/03/2016","13:10:52","MaudyAyunda","maudy ayunda - untuk apa untuk apa, single terbaru maudy ayunda di album moments ini, diciptakan oleh bemby noor. menurut bemby, lagu ini terinspirasi dari kisah para pasangan yang hubungannya mulai rapuh. “ketika cinta hanyalah sebatas status dan ucapan, tapi tidak lagi ada pembuktian lewat kejujuran rasa dan perbuatan”, ucap bemby. maudy ayunda - untuk apa | official video clip https://youtu.be/d8nfvzei6ec"
"15/03/2016","12:01:08","MaudyAyunda","yuk vote maudy ayunda di pop awards 2016 dalam kategori smart pop awards  caranya adalah ketik : pop a5 kirim sms ke 95151  atau bisa juga vote langsung di website www.rcti.tv  vote sebanyak-banyaknya ya smile emotikon"
"15/03/2016","10:52:15","MaudyAyunda","wayang, kesenian asli indonesia yang diwariskan turun temurun telah menjadi identitas yang mengharumkan nama bangsa. seni asli yang masuk ke dalam kancah internasional. mana indonesiamu? https://www.youtube.com/watch?v=t2moqxde3xm&amp",feature=youtu.be"
"10/03/2016","15:24:24","MaudyAyunda","maudy ayunda: hobi membaca adalah jendela menuju kesuksesan maudy ayunda yang mengawali kariernya di belantika perfilman tanah air. lewat film untuk rena, maudy mengawali debut kariernya. beberapa film sudah dibintanginya seperti, sang pemimpi (2009), untuk rena (2006), rumah tanpa jendela (2011), malaikat tanpa sayap (2012), perahu kertas (2012) dan refrain ( 2013) bersama afgan. baca selengkapnya di http://www.bintang.com/…/maudy-ayunda-hobi-membaca-adalah-j…"
"08/03/2016","16:33:01","MaudyAyunda","yuk ikutan cover jakarta ramai! ada kamera instax yang dibagikan secara gratis dari maudy ayunda &amp", jeje radio surabaya loh ‪#‎jakartaramaijejeradio‬"
"08/03/2016","14:58:19","MaudyAyunda","mau kamera instax gratis dari maudy ayunda &amp", 991 most fm medan ? ini nih caranya ‪#‎jakartaramaimostfm‬"
"08/03/2016","14:51:21","MaudyAyunda","maudears, maudy ayunda &amp", ardan radio 105.9 fm bandung mau kasih kamera instax gratis ini buat kamu. yuk ikuti petunjuknya ‪#‎coverjakartaramaiardan‬"
"19/02/2016","17:57:31","MaudyAyunda","top q&amp",a with maudy ayunda http://bit.ly/topqna-maudyayunda mention atau share ke temen kamu biar mereka juga nonton videonya. jangan lupa subscribe youtubenya biar tak ketinggalan video klip terbaru lainnya."
